7	14
7	42
4	0
40	76
11	7
9	0
13	89
20	4
26	138
45	417
21	118
10	21
22	63
27	52
4	9
3	0
99	390
17	37
98	294
368	1029
17	4
26	402
12	12
4	0
8	0
4	165
17	12
51	368
6	5
65	280
17	10
16	19
51	101
34	65
25	186
56	133
11	9
9	10
4	13
11	0
6	0
33	140
5	0
33	10
4	15
11	20
64	72
4	0
293	1477
10	177
4	0
35	87
3	0
3	0
50	77
9	67
6	0
48	834
5	0
6	7
8	225
13	11
13	0
6	0
48	266
21	114
4	0
4	0
13	0
44	109
3	0
11	17
7	15
145	350
393	1352
7	33
8	60
23	158
9	16
3	0
6	0
16	0
7	8
3	20
3	0
26	15
7	0
6	4
771	2786
6	0
33	30
15	270
17	46
7	3
20	13
10	27
8	0
52	72
9	0
113	150
8	3
11	4
7	0
13	30
5	0
54	39
50	216
8	7
5	0
3	14
5	0
6	0
25	11
9	0
48	81
5	7
51	151
68	131
34	53
110	484
17	36
3	0
162	196
39	55
115	125
61	269
14	145
9	114
14	20
3	0
12	25
22	40
3	0
3	16
19	101
3	0
7	0
7	0
17	0
47	23
3	37
3	0
63	59
3	0
43	17
3	0
10	0
10	35
9	0
11	9
18	8
3	0
17	20
9	0
28	25
9	6
42	119
15	6
195	276
5	13
4	4
10	130
285	520
9	0
32	174
18	4
5	0
12	12
5	0
66	80
44	108
11	8
6	0
3	7
57	372
45	422
29	13
11	0
9	0
22	6
15	44
74	210
3	0
10	27
15	15
3	0
6	0
10	0
16	12
3	0
14	4
6	3
215	229
9	0
13	33
120	537
3	0
21	21
77	202
4	11
14	9
7	77
7	5
33	20
71	162
8	0
3	0
26	65
7	66
16	55
26	123
20	118
10	17
49	74
5	18
3	0
13	184
10	0
38	374
3	4
8	8
4	4
4	49
36	324
399	1021
29	260
21	100
166	633
12	0
15	50
11	802
15	62
17	98
29	20
6	0
12	109
317	1326
41	881
46	393
7	43
14	14
4	3
4	16
54	427
162	271
195	667
3	0
5	27
17	38
5	19
4	0
5	34
23	150
25	457
69	61
3	14
56	244
4	7
9	85
44	449
85	272
212	531
10	8
284	817
93	515
6	0
5	8
4	0
6	22
148	181
42	73
20	61
26	6
4	5
4	12
8	8
9	0
63	1358
4	0
5	9
41	128
204	718
10	68
38	38
17	86
4	0
35	461
3	0
5	11
33	0
96	173
197	307
100	590
88	48
16	9
177	537
4	0
3	0
34	41
35	90
12	0
4	26
109	154
15	54
3	0
5	0
7	21
3	8
6	8
225	855
508	1410
205	451
50	116
12	56
16	6
295	451
99	138
7	52
24	17
19	17
5	0
3	0
35	114
4	135
3	0
90	370
20	19
43	162
3	7
7	26
3	13
3	0
5	0
20	59
26	80
19	7
11	33
3	0
4	0
176	694
10	14
6	0
11	0
9	49
11	0
9	10
98	431
6	0
48	47
25	79
32	65
3	0
8	28
34	594
23	8
10	21
6	23
145	563
245	1258
7	0
20	25
10	123
71	50
5	0
25	112
5	0
102	395
11	8
132	2069
3	0
54	237
6	34
7	9
39	103
3	0
287	704
21	47
3	11
136	350
78	169
6	0
6	0
59	217
26	3
27	49
107	10
4	5
12	49
137	1249
44	88
151	338
21	6
3	19
12	0
25	12
13	20
10	41
5	41
65	63
3	0
11	0
4	0
30	67
84	191
185	324
12	7
9	21
3	0
4	0
5	0
3	0
14	37
11	11
33	19
3	0
7	32
3	0
101	333
10	18
8	0
3	0
14	17
47	330
12	22
4	18
5	9
8	17
28	42
20	355
7	0
8	0
137	242
3	3
17	13
3	0
5	24
3	0
22	162
13	19
112	383
20	0
28	19
9	7
9	0
23	45
29	44
25	53
3	0
58	29
44	60
15	0
5	4
42	99
123	335
61	39
20	34
16	0
6	49
24	136
19	53
5	0
19	18
75	132
6	4
14	58
12	37
14	18
87	64
3	46
4	0
130	138
16	26
3	6
5	0
3	17
22	42
7	22
71	232
4	6
81	591
8	0
19	95
65	105
484	1646
3	0
183	1005
17	9
13	278
18	43
22	30
12	187
4	15
10	69
9	11
7	32
14	45
13	26
120	135
13	83
148	317
29	37
30	77
73	1287
69	1012
3	14
50	249
15	5
186	335
6	8
8	7
36	79
16	5
19	87
7	0
8	0
5	56
101	331
20	85
28	159
8	5
20	118
13	11
3	18
8	6
10	71
30	55
7	35
36	19
21	37
12	30
4	57
9	42
31	168
7	14
6	0
60	377
4	0
3	0
51	128
3	0
5	91
8	7
6	13
29	62
38	161
12	12
120	852
29	50
3	0
3	0
22	100
13	53
12	22
5	0
58	87
4	0
21	110
34	77
20	20
7	0
4	0
16	28
3	0
7	23
10	20
26	132
270	349
58	427
3	0
12	119
7	15
4	4
25	129
11	31
22	163
7	0
3	3
19	12
4	4
35	651
7	0
12	14
3	0
4	0
61	87
196	477
7	0
3	0
38	24
5	0
18	12
10	17
53	21
74	259
3	0
3	13
10	3
5	18
74	145
6	0
3	7
5	6
3	0
70	4873
6	0
22	13
17	0
680	4955
25	93
22	120
14	7
53	1767
13	83
41	53
1156	3723
24	0
22	48
10	26
5	25
3	0
43	625
4	0
186	221
3	0
4	5
28	57
110	430
45	198
15	80
5	0
12	6
18	13
3	22
173	329
4	0
124	546
78	156
16	8
12	10
29	11
37	30
4	4
21	92
6	0
22	3
45	511
47	51
20	259
3	0
33	139
3	6
61	69
37	15
4	0
21	80
20	13
4	0
3	0
11	8
6	0
3	0
296	742
31	25
23	43
76	184
172	306
13	4
19	22
7	42
7	4
7	5
6	0
45	60
17	0
21	28
5	20
110	492
29	32
10	34
34	206
8	0
4	10
4	0
64	317
72	102
4	8
94	664
8	63
27	7
20	95
48	76
82	42
17	4
28	24
23	23
9	9
22	40
16	4
3	0
4	0
56	114
8	7
4	0
8	64
3	5
4	0
19	19
19	21
15	32
69	94
3	0
20	28
12	0
65	304
16	28
38	251
16	0
10	4
5	3
177	169
73	148
53	195
4	27
11	60
16	109
103	72
5	4
6	0
10	12
5	104
3	18
5	9
3	54
7	5
11	5
8	22
31	0
18	32
3	0
9	0
150	501
166	364
5	17
18	0
30	44
15	0
4	0
5	22
4	71
10	18
22	127
396	1159
19	21
6	7
7	57
3	0
11	0
5	0
14	0
23	0
3	16
15	140
11	7
4	0
7	10
3	0
7	102
90	259
7	0
14	28
37	142
8	153
4	14
3	0
32	114
3	0
21	40
5	0
15	12
21	3
11	54
5	0
18	83
68	173
331	497
25	57
8	55
4	0
38	14
52	30
6	8
105	354
7	0
4	0
17	0
5	0
30	247
3	0
4	12
3	0
4	0
5	0
16	0
23	35
4	0
117	301
14	0
5	5
5	15
6	3
16	0
17	9
4	0
6	12
3	20
5	0
4	0
15	0
38	83
29	37
21	0
11	7
9	0
4	14
30	36
3	0
3	0
19	137
45	79
5	0
49	136
6	109
14	13
10	0
18	6
13	56
9	10
4	0
85	383
12	0
3	0
4	0
118	285
5	8
3	0
3	0
177	207
16	24
8	3
5	28
40	86
22	11
8	7
3	0
5	7
6	15
3	0
29	30
8	36
3	0
25	119
6	0
6	40
6	24
6	0
14	16
28	47
6	23
157	223
20	10
7	12
3	24
11	17
10	11
6	0
5	0
3	26
4	5
3	0
7	43
9	7
13	29
3	0
5	14
20	33
5	10
9	9
23	314
16	67
13	20
36	53
4	0
3	0
6	0
5	0
6	0
3	29
17	45
22	162
13	66
16	4
18	73
174	725
26	184
9	10
13	54
12	100
12	39
27	38
11	7
7	11
8	11
12	12
12	0
4	0
24	9
6	0
6	0
47	103
60	52
89	186
9	81
31	595
6	15
28	68
28	178
77	406
39	204
18	10
10	8
7	21
9	47
18	157
80	1646
24	17
6	0
9	51
3	14
7	18
7	18
27	72
3	29
14	14
5	0
5	89
24	20
3	0
11	21
21	52
25	7
32	180
9	27
79	164
38	28
6	0
5	27
329	688
36	21
6	8
5	18
31	210
6	0
45	23
21	58
12	129
11	4
7	0
29	512
5	4
3	0
7	5
3	0
7	30
36	7
27	0
20	41
16	4
3	0
17	25
14	0
34	80
6	0
56	272
11	8
209	344
5	4
7	0
13	15
34	28
34	53
23	110
7	61
6	0
3	11
4	0
12	21
12	38
8	0
12	7
29	17
5	0
9	0
16	0
3	0
16	15
24	16
102	62
11	11
20	10
95	87
12	18
9	135
7	54
3	0
15	7
56	65
65	88
6	101
23	107
5	10
33	99
13	25
8	36
24	6
5	10
13	124
40	61
16	315
12	42
10	25
8	4
21	16
53	256
3	0
3	6
12	0
24	14
11	0
13	13
4	180
35	42
13	194
4	5
103	360
6	6
14	15
4	98
9	0
4	22
7	7
40	50
31	262
11	18
13	72
3	30
4	3
12	323
4	0
12	22
9	40
16	48
3	4
9	55
6	12
18	222
3	0
21	22
33	33
19	10
3	0
42	26
17	27
4	0
6	0
4	3
31	31
29	16
17	29
4	4
100	845
4	0
53	60
10	11
30	38
38	46
40	209
6	24
65	72
5	0
15	0
6	0
6	0
11	8
6	8
13	0
3	0
3	0
5	0
3	60
9	3
4	0
5	30
6	0
28	49
5	0
6	8
18	8
9	10
11	143
4	4
6	36
146	364
14	9
9	0
17	31
3	0
7	13
57	67
8	25
3	0
3	37
3	17
7	0
11	0
12	80
5	0
33	294
41	58
109	245
3	0
68	66
6	18
6	0
6	10
11	13
10	6
6	0
4	0
20	11
4	0
65	410
3	9
4	0
7	4
21	46
47	7
4	0
13	57
24	156
8	55
8	51
6	7
57	469
16	60
6	42
5	0
22	77
3	15
16	12
9	30
18	31
3	9
12	3
9	11
13	0
6	0
7	9
17	22
12	75
3	3
64	204
24	16
4	0
5	0
4	22
4	0
3	0
20	125
10	5
12	30
9	27
4	0
21	0
3	0
41	39
4	8
5	27
10	4
50	85
8	0
4	0
10	8
9	7
68	92
5	56
13	20
42	669
197	667
86	33
4	4
6	0
6	0
3	0
9	51
4	16
38	129
5	0
6	0
19	92
25	20
3	0
10	0
95	399
23	56
3	4
7	24
10	16
37	94
41	268
5	5
7	16
5	0
9	35
93	385
6	23
15	25
44	199
132	302
6	20
5	0
9	16
5	15
9	154
67	53
7	0
12	12
15	0
8	180
5	6
9	19
4	0
21	57
7	12
8	0
4	5
40	249
7	0
7	14
22	456
52	134
17	50
28	255
7	11
12	40
28	41
136	318
21	20
10	52
54	98
14	4
21	22
7	0
14	197
33	79
85	382
6	90
6	10
44	120
26	124
12	27
9	20
10	16
3	0
3	0
36	52
178	459
87	231
3	0
4	0
48	146
3	0
28	190
30	43
5	0
7	0
18	8
56	262
3	0
56	85
4	0
5	0
9	39
4	0
34	18
3	0
35	129
3	0
43	55
9	10
9	3
12	82
9	11
9	15
4	0
6	19
10	0
9	24
3	7
32	31
41	306
35	45
39	59
26	105
4	16
4	52
19	0
79	264
7	16
4	3
32	72
10	0
38	131
3	0
4	0
11	27
5	8
3	0
12	89
12	87
6	37
23	54
16	131
5	16
9	6
3	5
3	0
68	139
30	5
47	362
13	10
5	34
5	4
29	132
7	42
165	333
5	7
5	0
13	0
28	85
53	118
25	144
45	9
6	27
7	6
4	7
40	129
15	3
5	7
9	0
5	0
4	0
21	256
19	37
5	0
9	16
5	8
4	0
40	248
74	1100
13	20
4	0
3	0
23	107
29	84
5	0
8	0
8	0
43	36
41	9
3	0
31	11
11	15
5	0
128	299
9	17
6	14
20	75
23	137
48	216
113	315
10	9
12	14
6	4
3	0
24	4
7	7
15	23
5	5
8	8
114	243
3	13
15	18
6	9
40	141
21	8
6	351
10	4
3	0
21	91
9	25
3	0
8	33
3	0
7	14
61	139
53	197
8	35
23	96
4	0
15	8
4	4
20	64
11	0
3	6
3	3
10	47
16	76
6	5
6	23
7	0
16	34
5	0
61	103
10	30
10	3
7	3
16	45
14	48
6	0
9	0
23	70
9	31
79	322
20	81
16	61
4	9
11	0
6	50
24	73
13	8
5	10
4	29
5	4
3	0
9	0
13	12
16	9
15	15
19	43
505	1078
21	23
73	130
7	7
14	0
66	19
3	0
3	3
9	14
20	73
3	0
59	39
7	18
72	103
7	7
3	0
7	75
4	46
5	8
59	315
104	171
5	3
140	213
14	0
5	0
14	27
121	307
23	110
9	0
1938	75705
3	15
3	5
46	444
85	935
6	7
9	18
27	30
239	504
3	0
3	6
5	88
16	15
11	0
31	14
30	92
20	68
15	78
24	129
8	91
8	36
6	13
15	7
3	0
5	0
3	0
19	19
15	180
9	57
48	74
4	0
52	100
60	268
4	4
11	0
16	6
3	0
3	13
26	42
5	0
5	96
16	44
7	3
39	116
4	40
76	465
6	0
5	0
3	0
62	37
58	323
5	0
45	0
9	0
151	821
47	17
6	0
16	13
8	9
6	0
3	0
13	62
3	0
14	4
5	0
3	49
4	11
3	0
6	11
6	5
3	0
36	27
7	0
4	0
53	142
13	15
25	77
23	0
25	20
7	4
4	3
5	29
6	7
37	123
16	17
21	52
8	6
4	0
10	28
24	89
6	3
28	0
4	0
4	5
8	0
4	0
3	0
5	6
10	31
7	83
5	0
3	28
8	0
5	0
21	93
3	34
50	193
10	0
16	43
40	5
4	20
8	9
4	0
3	0
6	0
6	59
16	0
14	16
3	0
28	14
84	224
4	71
3	0
30	14
9	97
4	4
27	222
6	67
11	8
32	90
9	21
15	0
6	63
6	16
10	9
4	17
30	99
3	7
37	75
8	34
23	49
8	0
4	30
4	7
5	0
6	12
43	69
6	21
7	0
11	200
17	39
3	7
56	60
41	84
9	12
3	0
11	0
22	17
4	28
6	0
3	0
6	0
4	31
3	0
4	17
198	438
41	19
48	18
4	4
321	812
5	5
10	13
4	6
6	37
4	6
13	10
22	43
7	5
37	70
5	9
4	5
6	36
8	0
3	0
6	6
191	1131
6	0
4	0
39	112
5	72
20	38
14	13
15	20
15	8
5	0
28	14
10	5
3	0
96	562
14	4
3	0
4	0
10	68
9	23
15	39
8	73
7	50
12	9
6	3
45	94
336	2170
8	64
3	4
11	55
58	297
43	63
173	655
18	103
37	66
17	83
10	10
98	291
5	0
7	0
84	115
9	0
11	0
11	30
6	36
21	12
7	16
5	0
280	558
113	645
4	14
19	122
48	148
26	128
44	221
111	398
20	22
82	654
18	77
12	0
16	46
22	27
5	0
22	171
5	4
43	70
8	9
7	0
7	12
592	1834
24	33
152	389
17	53
17	24
4	0
4	0
5	0
17	5
17	0
31	25
15	36
7	15
20	19
4	0
56	195
22	23
21	12
4	4
16	81
12	8
27	40
29	633
11	49
11	9
5	62
22	147
11	45
18	7
16	25
29	116
19	45
25	8
10	0
20	17
5	5
10	0
5	5
9	12
44	186
3	6
22	19
108	191
3	15
5	0
9	61
163	968
20	75
17	15
7	0
221	1035
3	0
3	9
7	24
138	382
9	174
12	86
11	19
24	21
49	261
38	415
19	13
12	29
7	5
17	38
5	0
10	0
312	919
583	1039
9	39
6	0
3	23
5	36
7	18
5	14
16	46
5	11
3	0
4	0
10	0
4	5
3	0
10	7
4	0
11	10
3	4
6	47
19	41
11	41
9	15
8	12
12	11
6	0
8	19
41	638
64	248
50	107
22	27
3	14
10	3
7	9
5	3
27	12
3	0
12	59
7	0
102	317
4	5
5	0
4	0
21	82
6	35
26	25
126	288
28	11
36	21
39	9
37	23
9	8
13	0
7	0
136	308
18	0
19	51
5	6
8	0
18	5
3	6
4	0
63	197
15	3
16	4
6	31
3	0
11	11
6	27
3	0
8	0
10	50
29	25
6	5
107	168
19	47
4	13
53	60
149	893
20	170
11	28
46	680
26	107
26	8
7	6
87	80
7	0
16	32
9	17
137	871
12	94
5	0
33	433
3	0
16	0
8	19
5	44
6	0
21	191
85	300
30	155
24	18
16	92
22	4
28	119
14	67
4	12
57	235
6	18
9	7
25	136
6	5
120	464
9	99
40	32
13	41
83	425
16	0
6	19
4	0
21	218
28	81
9	14
12	38
5	28
4	0
26	288
86	212
5	8
8	7
11	4
4	9
10	25
107	913
34	80
37	239
7	0
64	132
26	330
5	0
4	0
16	11
9	9
4	101
6	29
6	0
30	200
12	4
7	0
20	77
10	83
4	4
5	17
9	31
12	23
3	0
13	31
234	406
28	61
11	34
101	356
253	800
120	2047
52	50
111	219
71	85
20	108
13	181
19	178
3	0
3	0
8	19
13	64
14	100
4	3
84	830
5	6
8	0
55	56
7	5
18	309
18	90
8	5
26	17
18	0
5	0
3	0
5	0
81	273
15	0
7	0
10	164
90	49
32	129
3	8
3	9
35	45
6	0
9	8
9	38
9	6
24	23
34	148
5	0
144	0
10	21
6	8
13	0
5	0
13	5
33	0
80	111
9	0
5	0
17	139
4	0
5	0
3	0
6	0
13	14
4	0
4	0
4	0
7	45
54	41
10	0
3	0
19	134
22	62
33	8
7	0
6	5
6	22
34	27
10	38
5	6
4	11
5	3
3	7
5	0
8	0
3	0
13	14
16	0
3	0
18	41
3	11
3	0
512	3326
7	0
12	13
3	0
13	19
164	581
211	689
32	83
5	0
6	0
244	1648
103	200
4	14
6	20
5	0
139	20
3	0
5	0
65	121
55	270
54	94
17	12
33	18
261	1363
12	255
42	893
3	5
4	0
3	3
7	24
4	11
11	0
28	65
27	351
4	0
25	11
338	737
11	0
40	42
84	224
5	9
32	20
108	209
24	66
6	0
57	182
8	14
168	2610
1218	2439
16	9
4	65
126	1006
14	17
94	257
4	0
3	0
54	396
8	0
34	566
5	0
86	153
7	80
55	124
3	15
6	0
24	91
10	9
25	9
121	2230
4	0
3	0
5	15
35	27
15	305
13	35
14	136
8	35
7	3
10	13
3	0
3	0
3	6
4	3
10	4
18	19
5	19
3	7
177	716
7	22
4	5
3	6
3	0
6	133
3	8
3	6
3	0
13	73
50	8
37	64
5	0
5	0
111	260
11	13
7	0
6	0
51	181
31	72
3	0
30	0
4	0
3	3
4	6
7	38
5	0
211	697
4	10
12	69
127	398
3	0
6	20
75	167
34	31
28	77
3	0
16	56
3	24
14	10
11	0
6	20
7	0
6	141
43	279
9	0
6	0
29	60
7	0
5	13
5	0
35	6
3	0
4	0
4	11
8	80
15	15
3	0
10	0
5	0
34	25
5	0
37	95
12	0
3	0
17	43
8	0
5	14
302	1767
13	16
7	11
6	0
5	0
4	22
8	0
4	4
22	0
5	25
4	20
5	0
8	0
9	22
32	70
11	23
8	20
7	0
4	0
107	227
4	24
4	0
5	0
17	171
6	38
3	4
3	27
7	5
3	9
8	10
3	0
3	0
51	143
4	0
9	30
3	0
4	4
17	135
19	409
40	90
7	0
21	436
8	32
3	0
176	225
146	356
23	26
4	5
8	0
5	0
11	100
4	13
47	48
67	11
5	207
3	0
3	0
11	5
37	63
3	29
5	0
14	75
16	35
3	0
3	4
3	0
14	27
85	276
91	82
3	4
4	0
4	0
70	75
8	6
6	0
23	19
3	0
71	72
26	3
51	129
33	91
127	1116
12	0
139	202
134	651
10	14
3	0
152	343
14	93
3	0
6	151
5	5
19	49
55	226
17	48
17	26
7	14
12	0
27	32
7	18
3	0
11	49
13	43
5	88
4	0
12	7
112	164
16	8
14	9
8	0
142	117
6	0
5	172
419	1112
13	0
4	24
7	0
17	10
36	19
22	52
3	0
5	4
8	4
173	304
10	12
183	302
4	0
20	343
105	426
3	0
213	207
21	66
16	5
5	32
5	6
18	33
36	200
10	6
88	279
20	26
17	15
4	0
3	0
6	7
9	8
8	0
5	10
55	827
6	10
13	5
171	450
96	245
20	24
6	0
15	31
3	44
6	0
7	0
454	1673
5	13
10	25
6	59
7	11
4	4
4	0
6	37
11	35
32	26
7	6
15	603
8	4
41	533
6	11
5	0
30	68
34	24
3	0
3	13
5	0
3	13
30	57
5	0
31	310
5	0
8	14
14	147
26	56
3	11
99	243
11	40
45	42
4	13
5	16
13	81
7	0
152	281
9	3
21	15
17	13
6	3
7	3
14	7
20	51
10	6
5	5
4	0
30	92
7	5
14	12
3	0
142	280
3	0
25	41
129	219
3	0
16	20
11	94
6	18
5	0
33	107
5	32
4	0
7	0
8	13
22	84
14	0
5	0
11	152
13	28
3	0
10	25
8	54
23	153
3	0
3	16
6	22
5	0
3	0
4	0
7	0
12	14
9	15
7	71
5	8
5	27
21	15
11	5
8	10
10	0
6	8
4	0
18	26
10	12
8	11
5	6
4	0
16	6
4	0
76	100
7	26
6	0
16	26
3	7
5	12
8	0
36	98
6	0
99	258
5	14
82	293
4	0
9	0
4	0
10	20
3	0
3	0
4	9
7	0
8	5
13	0
3	7
3	0
5	8
4	0
16	44
11	12
14	41
10	22
3	0
23	18
6	17
3	20
11	0
3	0
7	161
18	25
6	17
9	45
13	11
301	1140
7	4
5	3
17	19
5	5
31	61
10	10
4	0
7	14
5	0
5	46
5	63
4	0
3	0
6	15
5	0
4	0
9	0
3	37
3	0
5	6
39	13
4	26
4	0
11	0
12	3
13	4
4	0
7	5
11	22
22	654
6	45
24	181
5	6
29	0
6	17
8	7
5	4
6	4
18	80
18	0
4	0
36	0
40	32
15	35
34	50
8	0
3	0
9	0
3	56
3	10
16	90
14	18
11	7
5	0
5	4
5	0
8	0
3	0
4	5
3	0
4	0
17	130
26	4
6	4
14	52
3	0
13	29
3	0
13	51
5	80
64	410
5	17
31	122
4	4
4	14
17	18
5	26
70	110
3	0
47	104
8	23
4	0
5	0
14	12
7	24
7	8
9	0
3	5
3	0
60	290
7	80
7	0
199	615
4	11
4	4
3	8
13	48
26	16
80	420
4	0
57	54
164	530
4	4
34	28
4	0
75	187
7	36
25	31
10	43
5	29
3	0
4	16
3	14
14	0
22	60
9	56
9	3
144	716
73	161
3	11
9	115
4	0
4	0
12	26
4	54
8	28
11	0
6	0
5	0
5	4
6	0
9	7
3	0
5	7
4	0
3	0
6	0
8	0
3	0
4	0
30	131
5	0
37	47
7	3
5	8
7	38
4	0
21	49
10	0
8	0
3	6
23	145
11	8
23	9
3	5
6	4
17	4
4	0
7	4
30	37
12	50
18	45
39	169
20	29
10	6
36	295
3	0
6	0
10	16
6	0
3	0
3	0
14	29
26	50
27	52
41	23
83	351
8	50
4	3
3	22
17	10
14	0
46	138
58	265
74	120
24	25
12	22
19	9
59	108
9	36
21	25
55	241
4	0
11	5
4	3
16	0
3	7
3	4
28	28
9	4
4	3
151	564
3	0
11	59
5	87
3	0
4	0
13	94
9	13
6	37
4	0
10	18
10	63
53	25
10	20
6	16
3	7
5	0
12	0
49	179
3	0
7	9
19	5
6	0
6	0
17	9
3	0
55	1173
3	0
9	27
74	151
21	85
7	91
30	230
6	0
22	136
5	0
5	5
3	0
8	9
45	141
19	41
12	0
8	12
14	72
13	26
9	14
5	0
22	96
97	238
8	0
16	67
6	0
27	24
48	139
3	6
17	99
6	0
11	223
5	0
3	0
32	61
24	151
139	462
14	5
5	0
28	10
17	66
23	27
8	62
13	16
87	663
4	0
3	0
10	3
7	0
4	0
38	53
14	18
28	63
27	73
19	129
3	0
12	44
20	0
11	131
24	18
9	5
52	304
14	92
6	7
15	101
16	94
7	0
16	3
6	43
9	61
3	0
17	12
17	31
8	0
37	45
12	90
3	0
8	129
22	7
23	29
3	14
27	509
11	14
3	5
5	0
7	6
5	61
7	0
13	32
7	345
10	11
4	11
3	0
10	20
16	93
12	43
4	0
17	0
12	14
30	74
9	8
45	29
10	64
9	11
6	0
18	13
200	299
19	141
19	24
3	0
17	22
59	74
4	18
7	58
46	133
11	10
21	0
11	35
7	4
25	17
4	0
17	55
14	9
4	0
11	12
11	133
74	3
6	28
9	5
39	73
14	6
4	0
20	24
11	46
29	17
6	26
11	23
47	136
13	59
16	0
10	82
6	56
7	3
3	0
77	239
16	153
5	30
3	3
15	8
3	6
13	0
9	24
6	19
46	48
8	8
24	19
12	53
9	0
13	28
66	206
11	35
23	30
12	9
5	23
6	9
65	83
8	0
41	96
6	16
13	49
31	114
10	14
23	13
9	38
6	65
7	0
18	29
11	37
88	145
100	403
3	0
3	38
71	155
54	420
95	376
8	10
3	0
3	9
5	0
25	52
4	4
53	57
8	8
12	17
38	50
8	7
4	0
3	0
3	0
17	42
28	38
6	12
3	3
7	37
8	39
21	55
5	8
12	3
12	30
12	18
3	3
16	32
4	0
4	5
17	33
4	0
31	68
19	153
3	40
3	26
6	9
42	344
4	0
9	10
9	106
28	148
4	5
29	34
4	24
7	20
6	4
4	14
3	0
22	237
46	92
11	23
5	16
3	0
4	12
4	15
4	11
3	0
8	5
12	29
4	6
17	14
32	60
5	3
8	0
3	0
11	23
9	5
4	4
3	0
6	28
4	0
7	39
3	10
9	4
5	0
4	16
4	0
4	4
16	42
13	39
17	23
50	185
48	89
6	30
25	58
4	0
9	15
4	0
5	5
3	0
4	8
6	8
7	6
31	18
12	43
5	3
3	0
17	10
5	7
27	64
7	14
9	27
11	92
5	6
13	0
6	160
3	29
26	113
115	471
5	0
5	0
5	3
23	9
3	10
9	72
7	35
7	0
11	45
11	29
6	17
7	14
72	315
3	0
17	12
3	7
3	0
24	72
6	4
5	10
3	3
6	9
9	21
17	16
4	12
11	35
6	3
14	99
8	11
5	0
8	19
63	103
99	263
4	0
21	51
12	102
64	232
10	3
4	17
7	3
4	0
17	6
3	0
14	19
5	0
44	0
16	49
54	148
3	0
16	14
4	9
3	0
11	55
3	9
19	13
10	19
6	14
8	59
7	0
14	6
44	191
6	0
7	30
7	14
5	0
3	0
17	78
14	90
7	113
6	0
11	40
24	54
4	0
4	0
22	63
21	79
6	27
7	0
3	3
10	10
25	196
12	67
7	6
4	4
6	18
11	5
206	259
178	188
3	0
12	66
3	5
6	22
77	208
4	0
6	0
17	98
6	23
25	26
3	0
21	4
8	81
8	7
4	0
5	0
7	56
9	5
17	222
51	113
19	36
24	6
10	62
44	81
33	26
3	14
6	40
20	17
